date,hod,mcount
2016-05-16 19:16:27,19,1
2016-05-16 19:05:09,19,1
2016-05-16 18:56:28,18,1
2016-05-16 18:08:37,18,1
2016-05-16 18:08:08,18,1
2016-05-15 16:25:58,16,1
2016-05-15 13:13:37,13,1
2016-05-15 10:17:39,10,1
2016-05-15 10:13:55,10,1
2016-05-15 08:44:02,8,1
2016-05-15 08:43:16,8,1
2016-05-15 07:39:08,7,1
2016-05-14 06:09:38,6,1
2016-05-13 13:07:29,13,1
2016-05-13 12:33:42,12,1
2016-05-12 18:58:20,18,1
2016-05-12 16:28:44,16,1
2016-05-12 16:24:27,16,1
2016-05-12 16:23:48,16,1
2016-05-12 16:22:06,16,1
2016-05-11 19:44:56,19,1
2016-05-11 09:18:16,9,1
2016-05-11 08:15:25,8,1
2016-05-10 13:59:03,13,1
2016-05-10 12:11:50,12,1
2016-05-10 09:31:21,9,1
2016-05-10 09:25:57,9,1
2016-05-10 06:09:06,6,1
2016-05-09 20:37:25,20,1
2016-05-09 19:41:57,19,1
2016-05-09 15:39:13,15,1
2016-05-09 15:30:46,15,1
2016-05-09 13:57:53,13,1
2016-05-09 07:33:58,7,1
2016-05-09 07:33:35,7,1
2016-05-09 07:32:23,7,1
2016-05-04 17:34:51,17,1
2016-05-04 17:34:38,17,1
2016-05-04 17:34:21,17,1
2016-05-04 17:34:00,17,1
2016-05-04 17:33:46,17,1
2016-05-04 17:33:15,17,1
2016-05-04 17:33:01,17,1
2016-05-04 17:32:54,17,1
2016-05-04 17:32:37,17,1
2016-05-04 17:32:27,17,1
2016-05-04 17:32:16,17,1
2016-05-04 17:31:57,17,1
2016-05-04 17:31:44,17,1
2016-05-04 17:31:30,17,1
2016-05-04 17:31:13,17,1
2016-05-04 17:31:05,17,1
2016-05-04 17:30:35,17,1
2016-05-04 17:28:34,17,1
2016-05-04 17:27:13,17,1
2016-05-04 17:27:01,17,1
2016-05-04 10:02:41,10,1
2016-05-03 21:02:46,21,1
2016-05-03 18:28:31,18,1
2016-05-03 18:28:15,18,1
2016-05-03 14:10:44,14,1
2016-05-03 09:16:06,9,1
2016-05-03 09:11:26,9,1
2016-05-03 09:02:42,9,1
2016-05-03 08:57:41,8,1
2016-05-02 16:23:22,16,1
2016-05-02 16:03:31,16,1
2016-05-02 15:49:14,15,1
2016-05-02 08:38:31,8,1
2016-05-02 08:34:27,8,1
2016-05-01 20:54:06,20,1
2016-04-30 18:36:32,18,1
2016-04-29 20:29:28,20,1
2016-04-29 16:17:34,16,1
2016-04-29 15:19:14,15,1
2016-04-29 14:12:58,14,1
2016-04-29 12:59:00,12,1
2016-04-29 12:51:04,12,1
2016-04-29 12:32:11,12,1
2016-04-29 12:31:56,12,1
2016-04-29 11:42:12,11,1
2016-04-29 09:20:56,9,1
2016-04-26 17:05:46,17,1
2016-04-25 17:20:08,17,1
2016-04-25 17:19:48,17,1
2016-04-25 16:37:19,16,1
2016-04-25 16:37:01,16,1
2016-04-25 16:22:30,16,1
2016-04-25 16:21:45,16,1
2016-04-25 16:20:58,16,1
2016-04-25 13:36:37,13,1
2016-04-25 12:10:28,12,1
2016-04-25 06:52:41,6,1
2016-04-24 21:21:55,21,1
2016-04-24 19:34:39,19,1
2016-04-24 19:33:11,19,1
2016-04-24 19:32:03,19,1
2016-04-24 19:30:47,19,1
2016-04-24 17:41:06,17,1
2016-04-24 14:05:10,14,1
2016-04-24 14:04:59,14,1
2016-04-24 14:04:41,14,1
2016-04-24 14:04:25,14,1
2016-04-24 12:56:55,12,1
2016-04-24 08:26:59,8,1
2016-04-24 08:24:39,8,1
2016-04-24 08:23:01,8,1
2016-04-22 13:37:34,13,1
2016-04-22 08:42:35,8,1
2016-04-22 08:38:05,8,1
2016-04-22 08:37:00,8,1
2016-04-22 08:35:18,8,1
2016-04-22 07:52:36,7,1
2016-04-22 07:33:42,7,1
2016-04-21 20:29:50,20,1
2016-04-21 09:28:36,9,1
2016-04-20 16:03:00,16,1
2016-04-20 16:02:51,16,1
2016-04-20 09:56:52,9,1
2016-04-19 21:48:53,21,1
2016-04-19 18:26:26,18,1
2016-04-19 18:20:24,18,1
2016-04-19 18:19:08,18,1
2016-04-19 18:11:49,18,1
2016-04-19 17:55:36,17,1
2016-04-19 17:55:12,17,1
2016-04-19 17:54:46,17,1
2016-04-19 17:53:34,17,1
2016-04-19 17:51:53,17,1
2016-04-19 17:48:06,17,1
2016-04-19 17:07:38,17,1
2016-04-19 16:32:32,16,1
2016-04-19 15:45:37,15,1
2016-04-19 15:45:15,15,1
2016-04-19 13:20:05,13,1
2016-04-19 10:07:27,10,1
2016-04-18 19:53:53,19,1
2016-04-18 19:48:31,19,1
2016-04-18 18:56:47,18,1
2016-04-18 14:26:10,14,1
2016-04-18 12:02:41,12,1
2016-04-18 11:58:45,11,1
2016-04-18 11:55:11,11,1
2016-04-18 11:53:08,11,1
2016-04-18 10:53:11,10,1
2016-04-18 06:03:46,6,1
2016-04-17 19:33:23,19,1
2016-04-16 18:43:59,18,1
2016-04-16 17:50:53,17,1
2016-04-15 19:25:54,19,1
2016-04-13 16:13:56,16,1
2016-04-13 15:59:41,15,1
2016-04-12 16:35:01,16,1
2016-04-12 16:12:18,16,1
2016-04-12 15:29:56,15,1
2016-04-12 15:29:15,15,1
2016-04-12 15:29:01,15,1
2016-04-12 12:10:57,12,1
2016-04-11 13:58:35,13,1
2016-04-11 13:53:10,13,1
2016-04-11 13:37:11,13,1
2016-04-11 13:34:27,13,1
2016-04-10 00:56:48,0,1
2016-04-10 00:41:53,0,1
2016-04-09 21:20:06,21,1
2016-04-09 20:40:24,20,1
2016-04-09 19:40:29,19,1
2016-04-09 17:32:39,17,1
2016-04-09 17:19:26,17,1
2016-04-09 17:18:19,17,1
2016-04-09 10:12:04,10,1
2016-04-06 19:05:28,19,1
2016-04-06 08:34:47,8,1
2016-04-05 20:25:14,20,1
2016-04-05 20:24:12,20,1
2016-04-05 16:34:41,16,1
2016-04-05 15:26:06,15,1
2016-04-05 13:28:13,13,1
2016-04-05 11:10:59,11,1
2016-04-05 10:04:59,10,1
2016-04-05 06:23:12,6,1
2016-04-04 16:39:03,16,1
2016-04-04 13:02:19,13,1
2016-04-04 12:18:54,12,1
2016-04-04 12:09:48,12,1
2016-04-04 07:18:58,7,1
2016-04-04 07:18:38,7,1
2016-04-04 07:17:16,7,1
2016-04-03 14:22:28,14,1
2016-04-03 13:02:32,13,1
2016-04-03 12:45:22,12,1
2016-04-03 12:43:40,12,1
2016-04-03 10:54:34,10,1
2016-04-01 14:25:24,14,1
2016-04-01 07:56:29,7,1
2016-03-31 12:04:17,12,1
2016-03-31 10:19:45,10,1
2016-03-31 09:24:21,9,1
2016-03-31 09:23:23,9,1
2016-03-30 20:03:01,20,1
2016-03-30 20:02:40,20,1
2016-03-30 18:47:37,18,1
2016-03-30 17:05:00,17,1
2016-03-30 15:51:17,15,1
2016-03-30 14:56:32,14,1
2016-03-30 14:56:04,14,1
2016-03-30 07:30:13,7,1
2016-03-30 07:27:14,7,1
2016-03-29 14:08:52,14,1
2016-03-25 23:57:32,23,1
2016-03-25 20:00:05,20,1
2016-03-25 19:03:05,19,1
2016-03-25 19:00:18,19,1
2016-03-25 18:51:13,18,1
2016-03-25 18:49:29,18,1
2016-03-25 18:42:41,18,1
2016-03-25 11:05:49,11,1
2016-03-25 09:48:56,9,1
2016-03-25 09:12:14,9,1
2016-03-25 08:21:30,8,1
2016-03-25 08:02:09,8,1
2016-03-25 07:58:17,7,1
2016-03-25 07:45:42,7,1
2016-03-25 07:43:07,7,1
2016-03-25 07:37:52,7,1
2016-03-24 18:33:03,18,1
2016-03-24 14:17:05,14,1
2016-03-24 14:02:37,14,1
2016-03-24 13:34:30,13,1
2016-03-24 07:42:17,7,1
2016-03-23 17:45:49,17,1
2016-03-23 17:38:42,17,1
2016-03-23 16:11:34,16,1
2016-03-23 14:36:28,14,1
2016-03-21 18:48:22,18,1
2016-03-21 16:41:24,16,1
2016-03-21 15:59:29,15,1
2016-03-21 15:55:21,15,1
2016-03-20 17:48:49,17,1
2016-03-20 17:45:23,17,1
2016-03-20 17:44:11,17,1
2016-03-20 17:19:13,17,1
2016-03-20 17:13:51,17,1
2016-03-18 07:50:47,7,1
2016-03-18 00:18:56,0,1
2016-03-18 00:17:40,0,1
2016-03-17 20:17:55,20,1
2016-03-17 19:49:54,19,1
2016-03-17 19:23:24,19,1
2016-03-17 19:22:47,19,1
2016-03-17 19:16:34,19,1
2016-03-17 19:13:46,19,1
2016-03-17 19:10:38,19,1
2016-03-17 19:05:07,19,1
2016-03-17 17:24:31,17,1
2016-03-17 17:23:16,17,1
2016-03-17 17:03:21,17,1
2016-03-17 16:42:04,16,1
2016-03-17 16:41:19,16,1
2016-03-17 16:40:55,16,1
2016-03-17 16:40:12,16,1
2016-03-16 21:35:06,21,1
2016-03-16 21:25:39,21,1
2016-03-16 21:07:51,21,1
2016-03-16 20:54:25,20,1
2016-03-16 16:06:49,16,1
2016-03-16 12:50:30,12,1
2016-03-15 11:00:53,11,1
2016-03-15 10:42:39,10,1
2016-03-15 10:40:26,10,1
2016-03-15 10:40:10,10,1
2016-03-15 07:06:42,7,1
2016-03-14 16:04:34,16,1
2016-03-14 15:17:10,15,1
2016-03-14 12:22:56,12,1
2016-03-14 07:42:16,7,1
2016-03-13 22:15:45,22,1
2016-03-13 22:14:13,22,1
2016-03-13 19:25:10,19,1
2016-03-11 10:53:01,10,1
2016-03-11 07:54:09,7,1
2016-03-09 11:19:26,11,1
2016-03-08 22:55:43,22,1
2016-03-08 19:11:18,19,1
2016-03-07 00:36:04,0,1
2016-03-06 22:47:21,22,1
2016-03-06 20:14:44,20,1
2016-03-06 20:12:13,20,1
2016-03-06 20:09:59,20,1
2016-03-04 09:36:14,9,1
2016-03-04 09:28:09,9,1
2016-03-04 09:24:57,9,1
2016-03-04 09:23:55,9,1
2016-03-04 08:42:10,8,1
2016-03-03 20:27:06,20,1
2016-03-03 20:02:21,20,1
2016-03-03 18:23:38,18,1
2016-03-03 09:08:12,9,1
2016-03-02 16:39:13,16,1
2016-03-02 00:37:51,0,1
2016-03-01 18:00:37,18,1
2016-03-01 12:42:35,12,1
2016-02-28 20:12:03,20,1
2016-02-28 13:59:27,13,1
2016-02-28 11:34:56,11,1
2016-02-28 11:34:15,11,1
2016-02-27 18:09:34,18,1
2016-02-26 11:02:51,11,1
2016-02-25 09:57:44,9,1
2016-02-25 00:47:27,0,1
2016-02-25 00:45:14,0,1
2016-02-25 00:37:01,0,1
2016-02-25 00:36:45,0,1
2016-02-24 16:05:21,16,1
2016-02-24 11:14:46,11,1
2016-02-23 22:45:45,22,1
2016-02-23 15:33:51,15,1
2016-02-21 14:08:37,14,1
2016-02-21 14:03:41,14,1
2016-02-20 20:21:03,20,1
2016-02-20 08:13:18,8,1
2016-02-19 14:35:21,14,1
2016-02-19 13:52:39,13,1
2016-02-19 13:43:07,13,1
2016-02-18 22:11:42,22,1
2016-02-18 22:09:11,22,1
2016-02-18 22:07:10,22,1
2016-02-18 22:04:24,22,1
2016-02-16 21:01:57,21,1
2016-02-16 21:00:15,21,1
2016-02-07 21:11:31,21,1
2016-02-07 21:06:38,21,1
2016-02-07 21:04:51,21,1
2016-02-07 21:04:29,21,1
2016-02-07 11:54:48,11,1
2016-02-06 23:45:55,23,1
2016-02-06 23:32:35,23,1
2016-02-05 19:55:49,19,1
2016-02-05 19:54:09,19,1
2016-02-04 12:13:09,12,1
2016-02-04 12:10:58,12,1
2016-02-03 13:07:12,13,1
2016-02-03 13:02:10,13,1
2016-02-03 08:34:02,8,1
2016-02-02 20:32:10,20,1
2016-02-02 20:31:09,20,1
2016-02-02 20:19:09,20,1
2016-02-02 18:34:50,18,1
2016-02-02 18:31:52,18,1
2016-02-02 15:34:05,15,1
2016-02-02 15:32:50,15,1
2016-02-02 15:31:21,15,1
2016-02-02 15:28:41,15,1
2016-02-02 13:05:58,13,1
2016-02-02 12:42:50,12,1
2016-02-02 09:52:55,9,1
2016-02-02 09:38:58,9,1
2016-01-31 16:36:10,16,1
2016-01-31 15:27:34,15,1
2016-01-31 14:35:28,14,1
2016-01-30 20:06:32,20,1
2016-01-30 17:42:42,17,1
2016-01-30 15:57:19,15,1
2016-01-30 15:11:10,15,1
2016-01-29 18:56:15,18,1
2016-01-29 11:00:11,11,1
2016-01-28 17:21:57,17,1
2016-01-28 11:57:18,11,1
2016-01-27 10:39:16,10,1
2016-01-27 10:37:09,10,1
2016-01-27 09:53:14,9,1
2016-01-27 09:51:43,9,1
2016-01-27 09:46:00,9,1
2016-01-27 08:21:02,8,1
2016-01-26 16:18:19,16,1
2016-01-25 20:48:10,20,1
2016-01-24 18:49:53,18,1
2016-01-24 18:09:44,18,1
2016-01-19 19:43:21,19,1
2016-01-19 16:11:15,16,1
2016-01-18 18:07:56,18,1
2016-01-18 15:26:57,15,1
2016-01-18 11:08:54,11,1
2016-01-17 13:56:59,13,1
2016-01-17 13:49:43,13,1
2016-01-17 10:04:39,10,1
2016-01-16 14:21:39,14,1
2016-01-15 15:04:30,15,1
2016-01-15 08:44:10,8,1
2016-01-14 22:25:57,22,1
2016-01-14 18:43:33,18,1
2016-01-14 18:31:04,18,1
2016-01-14 15:40:55,15,1
2016-01-14 12:06:15,12,1
2016-01-14 09:40:51,9,1
2016-01-14 08:59:44,8,1
2016-01-14 08:55:29,8,1
2016-01-13 22:42:02,22,1
2016-01-13 20:13:28,20,1
2016-01-13 20:06:54,20,1
2016-01-13 19:42:51,19,1
2016-01-13 19:08:36,19,1
2016-01-13 19:08:18,19,1
2016-01-13 19:05:31,19,1
2016-01-13 19:05:24,19,1
2016-01-13 19:02:38,19,1
2016-01-13 19:01:22,19,1
2016-01-13 18:55:06,18,1
2016-01-13 18:51:54,18,1
2016-01-13 18:49:34,18,1
2016-01-13 18:48:52,18,1
2016-01-13 18:47:18,18,1
2016-01-13 18:46:31,18,1
2016-01-13 18:42:35,18,1
2016-01-13 18:39:49,18,1
2016-01-13 18:22:53,18,1
2016-01-13 18:21:09,18,1
2016-01-13 18:14:05,18,1
2016-01-13 18:08:53,18,1
2016-01-12 22:25:01,22,1
2016-01-12 22:24:10,22,1
2016-01-12 22:22:45,22,1
2016-01-12 22:20:21,22,1
2016-01-12 22:19:51,22,1
2016-01-12 22:19:01,22,1
2016-01-12 22:18:23,22,1
2016-01-12 22:18:08,22,1
2016-01-12 22:17:50,22,1
2016-01-12 22:15:20,22,1
2016-01-12 22:13:54,22,1
2016-01-12 22:13:37,22,1
2016-01-12 22:10:34,22,1
2016-01-12 22:09:33,22,1
2016-01-12 22:08:39,22,1
2016-01-12 22:07:58,22,1
2016-01-12 20:10:47,20,1
2016-01-12 16:29:11,16,1
2016-01-12 16:28:58,16,1
2016-01-12 16:27:58,16,1
2016-01-12 16:25:31,16,1
2016-01-12 16:20:09,16,1
2016-01-12 16:20:05,16,1
2016-01-12 15:42:34,15,1
2016-01-12 13:31:22,13,1
2016-01-12 13:31:06,13,1
2016-01-12 13:30:45,13,1
2016-01-11 23:43:56,23,1
2016-01-11 18:46:32,18,1
2016-01-10 21:27:07,21,1
2016-01-10 21:26:00,21,1
2016-01-09 22:40:54,22,1
2016-01-09 21:55:54,21,1
2016-01-09 15:05:53,15,1
2016-01-07 15:52:44,15,1
2016-01-06 19:41:20,19,1
2016-01-06 19:28:50,19,1
2016-01-06 19:15:59,19,1
2016-01-06 19:00:36,19,1
2016-01-06 18:59:52,18,1
2016-01-06 16:40:28,16,1
2016-01-06 14:25:20,14,1
2016-01-06 10:20:33,10,1
2016-01-06 10:19:56,10,1
2016-01-06 10:19:11,10,1
2016-01-04 20:16:51,20,1
2016-01-03 17:36:30,17,1
2016-01-03 15:04:04,15,1
2016-01-01 20:01:54,20,1
2015-12-29 23:05:53,23,1
2015-12-29 22:35:15,22,1
2015-12-29 00:56:39,0,1
2015-12-28 18:01:56,18,1
2015-12-27 22:12:30,22,1
2015-12-27 06:26:12,6,1
2015-12-26 14:44:53,14,1
2015-12-24 18:30:03,18,1
2015-12-23 00:48:58,0,1
2015-12-22 18:53:42,18,1
2015-12-22 17:50:29,17,1
2015-12-22 16:29:16,16,1
2015-12-22 15:59:02,15,1
2015-12-22 10:59:50,10,1
2015-12-22 10:58:10,10,1
2015-12-21 18:54:53,18,1
2015-12-21 17:22:54,17,1
2015-12-21 11:39:53,11,1
2015-12-21 11:07:58,11,1
2015-12-20 15:20:32,15,1
2015-12-19 15:36:16,15,1
2015-12-17 22:53:43,22,1
2015-12-17 22:47:27,22,1
2015-12-17 21:19:14,21,1
2015-12-17 17:26:51,17,1
2015-12-17 00:47:24,0,1
2015-12-16 22:11:44,22,1
2015-12-15 23:08:38,23,1
2015-12-15 18:58:15,18,1
2015-12-15 18:36:35,18,1
2015-12-15 02:45:49,2,1
2015-12-14 22:58:22,22,1
2015-12-14 21:05:01,21,1
2015-12-14 19:01:54,19,1
2015-12-14 07:48:23,7,1
2015-12-13 23:52:11,23,1
2015-12-12 22:15:53,22,1
2015-12-12 22:06:26,22,1
2015-12-12 22:03:37,22,1
2015-12-11 13:58:59,13,1
2015-12-10 12:35:50,12,1
2015-12-10 11:42:43,11,1
2015-12-09 14:44:50,14,1
2015-12-07 09:04:34,9,1
2015-12-07 09:04:17,9,1
2015-12-06 16:45:48,16,1
2015-12-06 14:35:06,14,1
2015-12-05 21:16:49,21,1
2015-12-05 20:59:23,20,1
2015-12-04 17:40:09,17,1
2015-12-04 09:31:11,9,1
2015-12-03 18:17:16,18,1
2015-12-03 18:17:00,18,1
2015-12-03 12:57:17,12,1
2015-12-03 10:29:06,10,1
2015-12-03 07:55:13,7,1
2015-12-02 07:02:59,7,1
2015-12-01 07:32:14,7,1
2015-11-30 15:32:29,15,1
2015-11-30 07:19:15,7,1
2015-11-29 20:11:56,20,1
2015-11-29 20:08:27,20,1
2015-11-29 20:03:06,20,1
2015-11-29 17:41:41,17,1
2015-11-29 17:28:10,17,1
2015-11-28 00:41:21,0,1
2015-11-28 00:39:44,0,1
2015-11-24 12:52:23,12,1
2015-11-24 11:52:55,11,1
2015-11-24 11:17:19,11,1
2015-11-23 10:23:39,10,1
2015-11-23 00:01:49,0,1
2015-11-21 15:10:47,15,1
2015-11-20 18:18:34,18,1
2015-11-20 18:16:07,18,1
2015-11-20 11:28:34,11,1
2015-11-20 06:52:58,6,1
2015-11-19 22:59:59,22,1
2015-11-19 10:23:42,10,1
2015-11-18 22:27:55,22,1
2015-11-18 18:41:46,18,1
2015-11-18 18:14:44,18,1
2015-11-18 18:12:33,18,1
2015-11-18 17:35:07,17,1
2015-11-18 17:34:14,17,1
2015-11-18 17:33:26,17,1
2015-11-18 17:10:25,17,1
2015-11-18 06:48:23,6,1
2015-11-17 22:45:14,22,1
2015-11-17 22:37:37,22,1
2015-11-17 19:28:23,19,1
2015-11-17 09:06:03,9,1
2015-11-16 20:29:15,20,1
2015-11-16 20:28:06,20,1
2015-11-16 20:26:36,20,1
2015-11-16 15:21:00,15,1
2015-11-16 12:33:01,12,1
2015-11-16 09:09:27,9,1
2015-11-15 21:09:02,21,1
2015-11-15 21:08:41,21,1
2015-11-15 19:31:27,19,1
2015-11-15 19:30:25,19,1
2015-11-15 19:18:12,19,1
2015-11-15 12:42:17,12,1
2015-11-14 09:41:30,9,1
2015-11-13 14:44:04,14,1
2015-11-13 14:39:36,14,1
2015-11-11 21:24:55,21,1
2015-11-09 10:18:34,10,1
2015-11-09 10:02:51,10,1
2015-11-08 09:23:43,9,1
2015-11-07 11:31:34,11,1
2015-11-07 11:30:10,11,1
2015-11-05 21:46:20,21,1
2015-11-05 17:39:06,17,1
2015-11-05 17:37:31,17,1
2015-11-05 09:42:31,9,1
2015-11-05 09:15:36,9,1
2015-11-03 16:11:11,16,1
2015-11-03 13:36:04,13,1
2015-11-03 07:45:03,7,1
2015-11-02 15:35:31,15,1
2015-11-02 15:34:45,15,1
2015-11-02 14:29:21,14,1
2015-11-02 11:12:01,11,1
2015-11-02 10:31:57,10,1
2015-11-01 18:03:54,18,1
2015-11-01 17:08:50,17,1
2015-10-23 09:31:27,9,1
2015-10-20 14:01:28,14,1
2015-10-20 14:00:27,14,1
2015-10-20 13:34:53,13,1
2015-10-20 13:32:56,13,1
2015-10-20 13:31:26,13,1
2015-10-19 17:21:18,17,1
2015-10-19 11:42:25,11,1
2015-10-19 11:16:22,11,1
2015-10-17 18:24:54,18,1
2015-10-16 13:41:57,13,1
2015-10-15 17:53:42,17,1
2015-10-15 16:59:08,16,1
2015-10-15 12:04:58,12,1
2015-10-14 21:25:39,21,1
2015-10-14 21:24:41,21,1
2015-10-14 21:16:12,21,1
2015-10-14 21:14:34,21,1
2015-10-14 10:01:08,10,1
2015-10-14 08:47:02,8,1
2015-10-13 22:09:36,22,1
2015-10-13 22:08:18,22,1
2015-10-13 22:07:21,22,1
2015-10-13 21:59:52,21,1
2015-10-13 21:59:11,21,1
2015-10-13 21:57:06,21,1
2015-10-13 16:55:54,16,1
2015-10-13 16:26:20,16,1
2015-10-13 12:12:18,12,1
2015-10-12 15:10:12,15,1
2015-10-09 17:27:10,17,1
2015-10-07 06:19:16,6,1
2015-10-06 20:55:22,20,1
2015-10-06 20:51:41,20,1
2015-10-06 16:52:29,16,1
2015-10-06 16:19:16,16,1
2015-10-06 15:49:52,15,1
2015-10-06 15:20:35,15,1
2015-10-06 15:17:55,15,1
2015-10-06 13:55:08,13,1
2015-10-06 13:50:11,13,1
2015-10-06 11:16:11,11,1
2015-10-06 09:55:09,9,1
2015-10-06 09:20:16,9,1
2015-10-04 15:40:50,15,1
2015-10-03 10:43:46,10,1
2015-10-01 08:09:10,8,1
2015-10-01 08:04:44,8,1
2015-09-30 09:36:02,9,1
2015-09-29 21:35:14,21,1
2015-09-28 18:35:29,18,1
2015-09-28 17:39:06,17,1
2015-09-26 11:46:10,11,1
2015-09-26 11:23:23,11,1
2015-09-26 10:41:14,10,1
2015-09-19 16:50:58,16,1
2015-09-19 15:04:07,15,1
2015-09-19 08:32:30,8,1
2015-09-18 20:33:36,20,1
2015-09-18 09:34:31,9,1
2015-09-17 20:00:25,20,1
2015-09-17 19:58:51,19,1
2015-09-17 19:58:33,19,1
2015-09-17 16:17:49,16,1
2015-09-17 16:03:21,16,1
2015-09-17 15:55:56,15,1
2015-09-17 13:49:01,13,1
2015-09-17 13:37:42,13,1
2015-09-17 12:11:24,12,1
2015-09-17 10:49:59,10,1
2015-09-17 10:48:56,10,1
2015-09-17 09:15:23,9,1
2015-09-17 09:15:15,9,1
2015-09-17 09:14:47,9,1
2015-09-17 09:14:36,9,1
2015-09-17 09:14:28,9,1
2015-09-17 09:14:14,9,1
2015-09-17 07:30:33,7,1
2015-09-17 06:56:11,6,1
2015-09-17 06:54:10,6,1
2015-09-16 11:36:10,11,1
2015-09-16 06:21:47,6,1
2015-09-14 22:43:04,22,1
2015-09-14 22:03:44,22,1
2015-09-14 21:56:42,21,1
2015-09-13 19:10:53,19,1
2015-09-13 19:09:17,19,1
2015-09-05 10:49:21,10,1
2015-09-04 17:37:43,17,1
2015-09-03 16:06:39,16,1
2015-09-02 12:58:07,12,1
2015-09-01 11:55:58,11,1
2015-08-27 07:41:47,7,1
2015-08-26 06:37:26,6,1
2015-08-25 23:17:18,23,1
2015-08-25 23:11:47,23,1
2015-08-24 23:12:40,23,1
2015-08-24 23:08:00,23,1
2015-08-24 23:01:11,23,1
2015-08-24 22:57:31,22,1
2015-08-24 22:55:58,22,1
2015-08-24 17:41:37,17,1
2015-08-24 15:45:47,15,1
2015-08-24 13:17:12,13,1
2015-08-24 13:06:48,13,1
2015-08-24 12:59:02,12,1
2015-08-23 09:21:47,9,1
2015-08-22 14:41:54,14,1
2015-08-21 22:18:38,22,1
2015-08-21 22:18:11,22,1
2015-08-21 22:15:58,22,1
2015-08-21 05:09:04,5,1
2015-08-21 04:53:22,4,1
2015-08-21 02:55:04,2,1
2015-08-21 00:35:31,0,1
2015-08-20 10:56:51,10,1
2015-08-20 10:53:54,10,1
2015-08-19 22:49:45,22,1
2015-08-19 22:27:35,22,1
2015-08-18 23:25:30,23,1
2015-08-18 23:11:32,23,1
2015-08-18 22:59:50,22,1
2015-08-17 23:27:14,23,1
2015-08-17 11:17:16,11,1
2015-08-16 01:49:27,1,1
2015-08-13 03:43:54,3,1
2015-08-11 22:30:46,22,1
2015-08-11 13:38:09,13,1
2015-08-11 13:37:32,13,1
2015-08-10 13:29:05,13,1
2015-08-10 12:23:23,12,1
2015-08-09 06:28:21,6,1
2015-08-09 06:22:19,6,1
2015-08-09 04:27:53,4,1
2015-08-09 04:26:35,4,1
2015-08-07 20:23:55,20,1
2015-08-07 19:40:04,19,1
2015-08-07 15:13:35,15,1
2015-08-07 11:03:18,11,1
2015-08-07 11:02:41,11,1
2015-08-07 11:02:27,11,1
2015-08-07 11:02:02,11,1
2015-08-06 15:38:43,15,1
2015-08-05 18:31:46,18,1
2015-08-04 17:36:14,17,1
2015-08-04 17:32:30,17,1
2015-08-04 11:16:43,11,1
2015-08-04 11:10:42,11,1
2015-08-04 11:08:12,11,1
2015-08-04 11:06:04,11,1
2015-08-04 05:14:53,5,1
2015-08-04 05:13:34,5,1
2015-08-04 05:12:55,5,1
2015-08-03 16:40:37,16,1
2015-08-03 16:02:15,16,1
2015-08-03 14:33:39,14,1
2015-08-03 14:30:07,14,1
2015-08-03 14:19:48,14,1
2015-08-02 21:02:50,21,1
2015-08-02 20:58:27,20,1
2015-08-02 20:27:01,20,1
2015-08-02 17:52:26,17,1
2015-08-02 17:50:38,17,1
2015-08-01 15:38:11,15,1
2015-07-31 11:12:56,11,1
2015-07-31 11:11:18,11,1
2015-07-31 11:08:21,11,1
2015-07-30 22:45:44,22,1
2015-07-30 17:54:24,17,1
2015-07-30 17:36:39,17,1
2015-07-30 17:31:43,17,1
2015-07-30 17:30:57,17,1
2015-07-30 17:28:30,17,1
2015-07-30 17:26:25,17,1
2015-07-30 13:17:14,13,1
2015-07-29 18:36:47,18,1
2015-07-29 14:43:50,14,1
2015-07-29 04:23:52,4,1
2015-07-29 04:22:16,4,1
2015-07-29 04:21:42,4,1
2015-07-29 03:03:46,3,1
2015-07-28 23:29:55,23,1
2015-07-28 23:12:24,23,1
2015-07-28 22:19:02,22,1
2015-07-28 17:42:03,17,1
2015-07-28 12:01:49,12,1
2015-07-28 11:17:17,11,1
2015-07-28 11:12:56,11,1
2015-07-28 11:12:04,11,1
2015-07-27 20:01:54,20,1
2015-07-27 20:01:23,20,1
2015-07-27 19:57:58,19,1
2015-07-27 19:56:36,19,1
2015-07-27 19:55:43,19,1
2015-07-27 19:52:34,19,1
2015-07-27 19:52:02,19,1
2015-07-27 03:52:35,3,1
2015-07-27 03:51:36,3,1
2015-07-27 03:51:10,3,1
2015-07-25 12:18:50,12,1
2015-07-24 14:17:23,14,1
2015-07-23 21:30:06,21,1
2015-07-23 12:13:01,12,1
2015-07-23 00:04:05,0,1
2015-07-22 23:53:27,23,1
2015-07-22 23:52:18,23,1
2015-07-22 23:45:26,23,1
2015-07-22 23:44:24,23,1
2015-07-22 20:36:10,20,1
2015-07-22 20:09:00,20,1
2015-07-22 20:06:43,20,1
2015-07-22 19:04:33,19,1
2015-07-22 19:02:10,19,1
2015-07-22 14:24:26,14,1
2015-07-22 10:56:36,10,1
2015-07-21 22:18:16,22,1
2015-07-21 22:15:10,22,1
2015-07-21 15:55:35,15,1
2015-07-21 15:46:41,15,1
2015-07-21 15:41:44,15,1
2015-07-21 12:58:21,12,1
2015-07-21 12:58:04,12,1
2015-07-21 12:02:44,12,1
2015-07-21 10:54:56,10,1
2015-07-21 10:53:09,10,1
2015-07-21 01:07:52,1,1
2015-07-20 23:58:04,23,1
